height,txhash,code,gas_wanted,gas_used,timestamp,@type,poolId,sender,shares,token0_denom,token0_amount,token1_denom,token1_amount
4712725,5EFEC500A9115B0E264761729E24245AD680E0826EA5638C5605AB7CB788BE59,0,500000,156230,2022-06-08T02:13:15Z,/osmosis.gamm.v1beta1.MsgExitPool,712,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,9463305950359419252435,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,243048707,uosmo,64606068339
4712726,CF021AF9146523D23C69728DFF0CD635CB20612E0A08B5F17DAC1D8BF9320C5B,0,100000,81849,2022-06-08T02:13:21Z,/osmosis.gamm.v1beta1.MsgExitPool,712,osmo1yglld3aary7lnrrn2dz7la84kmnmen4kpsxzay,1580209123805238256,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,40584,uosmo,10788101
4712727,FB48FCA15300C29AC4370F48047D11C65018895A8255B4AD7BFB1685F3366649,0,608781,556823,2022-06-08T02:13:27Z,/osmosis.gamm.v1beta1.MsgExitPool,712,osmo1yglld3aary7lnrrn2dz7la84kmnmen4kpsxzay,2362967392973189926,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,60611,uosmo,16152214
4712727,E74BC20C806A9AD700FF4A1BC83AEE41B771E461BD485876A09F423ACD7E12C6,0,250000,234498,2022-06-08T02:13:27Z,/osmosis.gamm.v1beta1.MsgJoinPool,712,osmo1yglld3aary7lnrrn2dz7la84kmnmen4kpsxzay,1575845010960889107,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,42494,uosmo,11324198
4712728,38E2BF303092EBDD6174FF029D9523FABCAA48D071970FC7BB4B54494C1AC700,0,300000,234823,2022-06-08T02:13:33Z,/osmosis.gamm.v1beta1.MsgExitPool,712,osmo1yglld3aary7lnrrn2dz7la84kmnmen4kpsxzay,2362969292884825294,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,60611,uosmo,16152221
4712728,4B06F5459D313F84FD8D7C68D2178D618A127121D39F234AF1948B5A131F552C,0,300000,234064,2022-06-08T02:13:33Z,/osmosis.gamm.v1beta1.MsgExitPool,1,osmo1qx46s5gen6c88yaauh9jfttmfgdxnxxsckx0ce,126545892535964701659,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,1659366,uosmo,13170277
4712731,C75FB2B7465B833FE0D971D71CC4E5A7A6A4AB416A78CC2B655B791549AFFA18,0,500000,162332,2022-06-08T02:13:51Z,/osmosis.gamm.v1beta1.MsgExitPool,712,osmo1yglld3aary7lnrrn2dz7la84kmnmen4kpsxzay,4708238996819300581,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,120878,uosmo,32155463
4712733,4AB6923FA0B164FF2DBCD56F240EE3F7F7C4CC2D6F2910FC30058327421E3F31,0,350000,233894,2022-06-08T02:14:03Z,/osmosis.gamm.v1beta1.MsgExitPool,704,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,1642935919387692463620,ibc/EA1D43981D5C9A1C4AAEA9C23BB1D4FA126BA9BC7020A25E0AE4AA841EA25DC5,12353286157821231674,uosmo,19316590506
4712735,9BDD7B00559E13C24E26BC7F366D818FDDC8FAAA2F36E7808A42296BA9EFC182,0,100000,66964,2022-06-08T02:14:16Z,/osmosis.gamm.v1beta1.MsgJoinPool,674,osmo1vq886unmu8f6ly8p4jfl9rk2p06p8vtxp8qze8,8285936610658729773,ibc/0CD3A0285E1341859B5E86B6AB7682F023D03E97607CCC1DC95706411D866DF7,27157011055169130592,uosmo,23367072
4712736,1470257E7DBDABD658E3269C972F8F01FF6A995DA42AD641265E963C123D753D,0,240000,122584,2022-06-08T02:14:22Z,/osmosis.gamm.v1beta1.MsgExitPool,611,osmo1qx46s5gen6c88yaauh9jfttmfgdxnxxsckx0ce,22562055178102414776,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,1806311,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,506144821
4712738,8098DC67B5D774AFCE081024FA3998A1BE3F405CD4718567ECD064C5EFCE2A70,0,250000,98067,2022-06-08T02:14:34Z,/osmosis.gamm.v1beta1.MsgExitPool,627,osmo1qx46s5gen6c88yaauh9jfttmfgdxnxxsckx0ce,9348652821931269988,ibc/9BBA9A1C257E971E38C1422780CE6F0B0686F0A3085E2D61118D904BFE0F5F5E,19586302,uosmo,8433015
4712738,B183CB84E0C654E0FFD6CCFC6A07BD958269B354366E637F5F2BFD4F881D0E83,0,150000,97437,2022-06-08T02:14:34Z,/osmosis.gamm.v1beta1.MsgExitPool,553,osmo1ghswzufx33u93c0mx9pzey5q22fz9x783wp5dp,7667735959112501898645123649,ibc/9989AD6CCA39D1131523DB0617B50F6442081162294B4795E26746292467B525,921662005633,uosmo,1990365
4712743,1F2DEC05B8FCEEF2E41B0525EE9187D5D7F365C5E1FE9A59C4BF72191226B332,0,1500000,875955,2022-06-08T02:15:06Z,/osmosis.gamm.v1beta1.MsgExitPool,704,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,1643460207350586299294,ibc/EA1D43981D5C9A1C4AAEA9C23BB1D4FA126BA9BC7020A25E0AE4AA841EA25DC5,12357228295282771188,uosmo,19322754749
4712743,0944159C141F7758D8400912085F26C863DBF8E83E7F0FCAA8446023F04BD0F4,0,2400000,1172240,2022-06-08T02:15:06Z,/osmosis.gamm.v1beta1.MsgExitPool,619,osmo1qx46s5gen6c88yaauh9jfttmfgdxnxxsckx0ce,10471125690192419615,ibc/EA4C0A9F72E2CEDF10D0E7A9A6A22954DB3444910DB5BE980DF59B05A46DAD1C,179675396,uosmo,3288483
4712743,749CE3EA6C4DE77AD6E41377DA164F4BC98D7677A533F8F6FE5C480F8EA9785E,0,130000,97837,2022-06-08T02:15:06Z,/osmosis.gamm.v1beta1.MsgJoinPool,712,osmo1yglld3aary7lnrrn2dz7la84kmnmen4kpsxzay,7061189200877219366,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,190489,uosmo,50723375
4712744,B85B92CC7CABBDB9310C4520C6879E481E4E0CF513C10CC2B78B3A517C9AFCAD,0,939846,473190,2022-06-08T02:15:12Z,/osmosis.gamm.v1beta1.MsgJoinPool,704,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,1643460207350586666654,ibc/EA1D43981D5C9A1C4AAEA9C23BB1D4FA126BA9BC7020A25E0AE4AA841EA25DC5,12990932310425481011,uosmo,20313665250
4712751,56F1E7A4A8341239498F7C533D6FD412AD0A699F9256023F96E1A4F6DE64B8CA,0,250000,103795,2022-06-08T02:15:55Z,/osmosis.gamm.v1beta1.MsgJoinPool,621,osmo1ghswzufx33u93c0mx9pzey5q22fz9x783wp5dp,35878457112626542,ibc/307E5C96C8F60D1CBEE269A9A86C0834E1DB06F2B3788AE4F716EDB97A48B97D,221469490,uosmo,77118
4712754,214E28BF376716580BF4EB64A1E5EFBE920CAD457C7D2F557927FF9892C8B199,0,350000,161933,2022-06-08T02:16:14Z,/osmosis.gamm.v1beta1.MsgJoinPool,712,osmo1yglld3aary7lnrrn2dz7la84kmnmen4kpsxzay,15868150698746635447,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,427808,uosmo,114054927
4712755,85A6B8A000545857151B67DD2926B6B23E56C289B25869E2DA4FF4CEC9524D31,0,130000,97670,2022-06-08T02:16:20Z,/osmosis.gamm.v1beta1.MsgJoinPool,704,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,1227482343996825502459,ibc/EA1D43981D5C9A1C4AAEA9C23BB1D4FA126BA9BC7020A25E0AE4AA841EA25DC5,9697162028275231069,uosmo,15125689250
4712757,8A0B9A6FD275A9D1ED500C27F477C1EF4CB5BDA27AA313E8FABDE874295B6BE3,0,500000,164260,2022-06-08T02:16:33Z,/osmosis.gamm.v1beta1.MsgJoinPool,578,osmo15xq28alrsk6plt4dp7ag7pjvtyangmx6jtyg4c,1018093787619047064,ibc/B547DC9B897E7C3AA5B824696110B8E3D2C31E3ED3F02FF363DCBAD82457E07E,643580177,ibc/BE1BB42D4BE3C30D50B68D7C41DB4DFCE9678E8EF8C539F6E6A9345048894FCC,5790901538
4712757,5B4DE5C516ADEA9281D77B6D31EDC589F30A59D5427482DD653057BA16AC11AA,0,250000,98134,2022-06-08T02:16:33Z,/osmosis.gamm.v1beta1.MsgExitPool,712,osmo1yglld3aary7lnrrn2dz7la84kmnmen4kpsxzay,23794239475365185469,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,610195,uosmo,162680141
4712757,22E4A3F98162E62A092C97E5D8728E4A9CF7A0B80F2C36292E06B2CE7B08FD15,0,500000,392701,2022-06-08T02:16:33Z,/osmosis.gamm.v1beta1.MsgExitPool,704,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,1227482343996825120699,ibc/EA1D43981D5C9A1C4AAEA9C23BB1D4FA126BA9BC7020A25E0AE4AA841EA25DC5,9224129734213021803,uosmo,14387850749
4712758,67DA4DF593FA409C999CA689D51485C4F538C5972E6F9F4F07A0273DA1AF8675,0,100000,66964,2022-06-08T02:16:40Z,/osmosis.gamm.v1beta1.MsgJoinPool,712,osmo1yglld3aary7lnrrn2dz7la84kmnmen4kpsxzay,23792880825327523138,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,641452,uosmo,171012947
4712760,79B432473A94AA7C57CF72264051F254A1EAC60BC2CDD408B4EE7FB91ED6280A,0,130000,97740,2022-06-08T02:16:52Z,/osmosis.gamm.v1beta1.MsgExitPool,561,osmo1402fqvp93tk5lwysg26gxmqqvkfqkjnrqe92vu,37324661654655701138,ibc/0EF15DF2F02480ADE0BB6E85D9EBB5DAEA2836D3860E9F97F9AADE4F57A31AA0,13491015476,uosmo,567301
4712760,98D8C076D75330786EFFF0622FE772FF4E1FE084404B127946155F56E76A223B,0,900000,191942,2022-06-08T02:16:52Z,/osmosis.gamm.v1beta1.MsgJoinPool,578,osmo15xq28alrsk6plt4dp7ag7pjvtyangmx6jtyg4c,98909687241,ibc/B547DC9B897E7C3AA5B824696110B8E3D2C31E3ED3F02FF363DCBAD82457E07E,61,ibc/BE1BB42D4BE3C30D50B68D7C41DB4DFCE9678E8EF8C539F6E6A9345048894FCC,561
4712761,D59C9E50014496322721E6A0429F3911F8E8178C088372C21ECD632E5CCA22BE,0,290744,239881,2022-06-08T02:16:59Z,/osmosis.gamm.v1beta1.MsgJoinPool,704,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,1227482343996825501415,ibc/EA1D43981D5C9A1C4AAEA9C23BB1D4FA126BA9BC7020A25E0AE4AA841EA25DC5,9697162028275230515,uosmo,15125689250
4712761,6505B29BE0D844033AFFCAF6E80139BCBF1CC8F3D175B25C36F23D8E6C378391,0,130000,104528,2022-06-08T02:16:59Z,/osmosis.gamm.v1beta1.MsgExitPool,712,osmo1yglld3aary7lnrrn2dz7la84kmnmen4kpsxzay,35677324508125772910,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,914916,uosmo,243919395
4712762,62533E65CBFDA0254951F2D0863B3A412DDACF889B87E0C613C33E8FA49BF6F5,0,900000,191843,2022-06-08T02:17:05Z,/osmosis.gamm.v1beta1.MsgExitPool,704,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,1840182247851144129550,ibc/EA1D43981D5C9A1C4AAEA9C23BB1D4FA126BA9BC7020A25E0AE4AA841EA25DC5,13809513834441843867,uosmo,21540159310
4712763,AB251286CFD8DADFB0FDAFFD1F1602E11FC8D78459A57D0D488A4695A70D77C6,0,200000,131998,2022-06-08T02:17:11Z,/osmosis.gamm.v1beta1.MsgJoinPool,712,osmo1yglld3aary7lnrrn2dz7la84kmnmen4kpsxzay,35676477525978038632,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,961812,uosmo,256421995
4712765,09DAFC09B907B202BDEBC6D8C8B69E47355181820861BCCDBD69D1D5AAA53972,0,2400000,1111139,2022-06-08T02:17:24Z,/osmosis.gamm.v1beta1.MsgExitPool,712,osmo1yglld3aary7lnrrn2dz7la84kmnmen4kpsxzay,53496614236017075165,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,1371730,uosmo,365764146
4712767,831EF32CCCDEED2379C530E4706C12F814406F76C16A40FA10F83B986B87F9CD,0,500000,97591,2022-06-08T02:17:36Z,/osmosis.gamm.v1beta1.MsgJoinPool,712,osmo1yglld3aary7lnrrn2dz7la84kmnmen4kpsxzay,53495257475412885320,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,1442039,uosmo,384511530
4712770,BA0BB3AD0BCF3617F50E19CF694BBEF28F9313D70D9187651B82805CE67BDA43,0,500000,162786,2022-06-08T02:17:54Z,/osmosis.gamm.v1beta1.MsgJoinPool,712,osmo1yglld3aary7lnrrn2dz7la84kmnmen4kpsxzay,120056978703706639991,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,3237866,uosmo,862363901
4712771,771A75C36D361AA499FCF6B19B2EF463E1F28CDBA8800FDA74355A5C02424BE7,0,140000,137011,2022-06-08T02:18:01Z,/osmosis.gamm.v1beta1.MsgExitPool,712,osmo1yglld3aary7lnrrn2dz7la84kmnmen4kpsxzay,180022416017743519574,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,4617800,uosmo,1229891570
4712771,6D234518ABB9006F79FE29E2E2C564B4B6A886A5D67EBAAA3E7BB2BDDC2F1319,0,100000,66964,2022-06-08T02:18:01Z,/osmosis.gamm.v1beta1.MsgJoinPool,704,osmo19x9ajefksppuaye5te7sn6qflp2jfwrat0v4cn,1551809925251029376,ibc/EA1D43981D5C9A1C4AAEA9C23BB1D4FA126BA9BC7020A25E0AE4AA841EA25DC5,12239618927937156,uosmo,19100884
4712772,66885B8CFDBA467C7471ACF111E9774DD27336CE1FCE5FD5930F20917E5216F9,0,500000,155800,2022-06-08T02:18:07Z,/osmosis.gamm.v1beta1.MsgJoinPool,704,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,1654587403118674513385,ibc/EA1D43981D5C9A1C4AAEA9C23BB1D4FA126BA9BC7020A25E0AE4AA841EA25DC5,13050257616997216747,uosmo,20365950500
4712773,9E77E4F49F7B495BDFA2E6EDC36306BE6C8D8FC4D3D9F3EF9804920FFCB43BAF,0,500000,155489,2022-06-08T02:18:13Z,/osmosis.gamm.v1beta1.MsgExitPool,712,osmo1yglld3aary7lnrrn2dz7la84kmnmen4kpsxzay,270567597530631911827,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,6939349,uosmo,1848206101
4712773,062E292021B1317E05584733B17C8F18AB4CF185E032A1998F7ECB1E15EA2259,0,240000,94877,2022-06-08T02:18:13Z,/osmosis.gamm.v1beta1.MsgJoinPool,722,osmo1sx3tqcz6m0m2cups6f6nr32htja68c368e92pw,17521080045732421255,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,2029918812226937210,uosmo,3313483
4712773,9EB31FF0181B95B11CE128B62B301411AE7A557EA58D5931788AF008008F91F6,0,861084,433961,2022-06-08T02:18:13Z,/osmosis.gamm.v1beta1.MsgExitPool,704,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,2480272275113925403004,ibc/EA1D43981D5C9A1C4AAEA9C23BB1D4FA126BA9BC7020A25E0AE4AA841EA25DC5,18574273603053000533,uosmo,28986610676
4712774,1EC04D4501E69B603512E33B2BB538A5C57EF7A700700BC0783BD3B33AFBEC61,0,130000,119980,2022-06-08T02:18:19Z,/osmosis.gamm.v1beta1.MsgJoinPool,704,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,2480272516700879884403,ibc/EA1D43981D5C9A1C4AAEA9C23BB1D4FA126BA9BC7020A25E0AE4AA841EA25DC5,19526802356468386526,uosmo,30473106500
4712777,8B1EFE9E71CDC9B388539997CDA057F78EF08DC1DD30EBA72A3E1F106F70079F,0,501308,459153,2022-06-08T02:18:38Z,/osmosis.gamm.v1beta1.MsgExitPool,712,osmo1yglld3aary7lnrrn2dz7la84kmnmen4kpsxzay,405698839905980866610,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,10402721,uosmo,2770630512
4712777,7093CC17502F761C7F64620290A119C544E6D37A9BC731098CC365B133302A8A,0,250000,218687,2022-06-08T02:18:38Z,/osmosis.gamm.v1beta1.MsgExitPool,704,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,3717391917340038613228,ibc/EA1D43981D5C9A1C4AAEA9C23BB1D4FA126BA9BC7020A25E0AE4AA841EA25DC5,27762493041859263037,uosmo,43325547712
4712777,8CA66371774F6709590076876FA4067A43D6A123F45798676A11E01EBEED06E3,0,130000,97825,2022-06-08T02:18:38Z,/osmosis.gamm.v1beta1.MsgJoinPool,601,osmo1vpdehzac9n8lz22xhz09kstttf8kedp246ud9j,37077784384799930,ibc/EA3E1640F9B1532AB129A571203A0B9F789A7F14BB66E350DCBFA18E1A1931F0,2781525,uosmo,821384
4712789,E1A69CDB9C0FBB286D768B5413B3A5A5E807990AC87A84A28A5F69B79AD0BE83,0,350000,233809,2022-06-08T02:19:52Z,/osmosis.gamm.v1beta1.MsgExitPool,690,osmo10g3hzsme335q8r2g3p4y3x7s2pv587fwmpmsk7,28936683195071364606,ibc/CBA34207E969623D95D057D9B11B0C8B32B89A71F170577D982FDDE623813FFC,43924337,uosmo,3695374
4712790,206749B94A808E2B62A56837E1BF28742D6C2343D6A08D471416C13E184DFEC5,0,500000,411219,2022-06-08T02:19:59Z,/osmosis.gamm.v1beta1.MsgJoinPool,704,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,1942040607731129484131,ibc/EA1D43981D5C9A1C4AAEA9C23BB1D4FA126BA9BC7020A25E0AE4AA841EA25DC5,15307262972445111574,uosmo,23702139862
4712790,FA2EFC3F03E3F3503E1FE0839C6DFE59B393FAD6F97BD1B37783F639DD8E337A,0,508708,465837,2022-06-08T02:19:59Z,/osmosis.gamm.v1beta1.MsgJoinPool,704,osmo1vhjdpv0y4pg2h3y9a0wl3dlz23cj0vytskn54v,52737428981289212,ibc/EA1D43981D5C9A1C4AAEA9C23BB1D4FA126BA9BC7020A25E0AE4AA841EA25DC5,414613089881498,uosmo,645305
4712791,6664F7AD4079016F0FE1FFEF2421B7878E3AC4D01CE17B365155F088EB77E375,0,350000,233868,2022-06-08T02:20:05Z,/osmosis.gamm.v1beta1.MsgExitPool,704,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,2911008826295374653554,ibc/EA1D43981D5C9A1C4AAEA9C23BB1D4FA126BA9BC7020A25E0AE4AA841EA25DC5,21704595484321693485,uosmo,33837453256
4712792,9B318BD2AFBC4F03D7DCBE4D53C87900E720CE12CEF09CE29F5582C411441453,0,350000,296629,2022-06-08T02:20:11Z,/osmosis.gamm.v1beta1.MsgJoinPool,674,osmo13spdtehph7wkucf223nwm6csqn54clp2579yrt,223857745109372037,ibc/0CD3A0285E1341859B5E86B6AB7682F023D03E97607CCC1DC95706411D866DF7,735485848693728035,uosmo,629753
4712792,02187D869A95C55EB2F7DD729B7C68A306434504B190BAC8CEC636DA5E8B4FA4,0,339323,311841,2022-06-08T02:20:11Z,/osmosis.gamm.v1beta1.MsgJoinPool,704,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,2914466274455301153866,ibc/EA1D43981D5C9A1C4AAEA9C23BB1D4FA126BA9BC7020A25E0AE4AA841EA25DC5,22844751188665512094,uosmo,35614955416
4712793,5E06D89173D44BE3B1F6141130EC4525B32731AD342904C10D97926EA1EA1DAB,0,571689,479826,2022-06-08T02:20:17Z,/osmosis.gamm.v1beta1.MsgJoinPool,498,osmo1qhkcafqy0mre0v50c2eyz8ldgz7cvpdm7qz8g4,846293548551065969,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,382641,ibc/46B44899322F3CD854D2D46DEEF881958467CDD4B3B10086DA49296BBED94BED,935909
4712795,A13B33AF8BD385A96FE2F2CBF0FA1853C232F8D71E6299E9DDD8B9EA1CB061AB,0,617049,564372,2022-06-08T02:20:29Z,/osmosis.gamm.v1beta1.MsgExitPool,704,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,4367774041337522383880,ibc/EA1D43981D5C9A1C4AAEA9C23BB1D4FA126BA9BC7020A25E0AE4AA841EA25DC5,32461550499457720182,uosmo,50607540622
4712800,7815A0D855F8CED2E89E0CE0D0D48293BC7EC668B7A676D51DB402017D104727,0,312640,287627,2022-06-08T02:21:00Z,/osmosis.gamm.v1beta1.MsgJoinPool,611,osmo1c90rh5le49rlet0gjmvaju4dwq88uftlk92ar0,1768909412515817122,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,148881,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,41717500
4712803,7EFB9BDDD32456A256B75A40F94D0133114191509B19F4C4A1A9F8FEB7931114,0,656025,599772,2022-06-08T02:21:18Z,/osmosis.gamm.v1beta1.MsgJoinPool,712,osmo1yglld3aary7lnrrn2dz7la84kmnmen4kpsxzay,63596243909010106084,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,1713706,uosmo,456756092
4712805,D874FDBC9FB1F817716DD68C1A2A532CF7A6A9F10CFF8C503FDA40F62E0CCF0A,0,130000,112255,2022-06-08T02:21:31Z,/osmosis.gamm.v1beta1.MsgExitPool,712,osmo1yglld3aary7lnrrn2dz7la84kmnmen4kpsxzay,95361714986009898958,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,2444200,uosmo,651455191
4712806,9B18CB5232CBB327D8EE5D60242F46C9B439EA889286640E8DE77A63AEDB40E3,0,140000,122726,2022-06-08T02:21:37Z,/osmosis.gamm.v1beta1.MsgJoinPool,704,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,5795150034397192370894,ibc/EA1D43981D5C9A1C4AAEA9C23BB1D4FA126BA9BC7020A25E0AE4AA841EA25DC5,45099999999999999391,uosmo,70413840003
4712809,8B16E8479E6A1D5DDDCF292CE7D4A8FBB2CDDFAC17B62EA337AB4B79B12C1106,0,450000,81601,2022-06-08T02:21:56Z,/osmosis.gamm.v1beta1.MsgExitPool,704,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,8679678860249078643890,ibc/EA1D43981D5C9A1C4AAEA9C23BB1D4FA126BA9BC7020A25E0AE4AA841EA25DC5,63847130406399686995,uosmo,99683406322
4712822,22EA5A2BB15567FF855F84AB8C2944FFFBBC480AC94F9E950C8CD590C1CE74FC,0,672196,614506,2022-06-08T02:23:15Z,/osmosis.gamm.v1beta1.MsgJoinPool,712,osmo1yglld3aary7lnrrn2dz7la84kmnmen4kpsxzay,142883559510194492313,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,3843660,uosmo,1027692675
4712824,B848CCFF125CDC6990D652D85E20E56F3A2967CE3C06FB0C49DB5FB0B1931F1D,0,637574,583031,2022-06-08T02:23:28Z,/osmosis.gamm.v1beta1.MsgJoinPool,704,osmo1s02ux6wssyh6h72sggrnq9tzksa7fuxrpuauwc,56582846832348510,ibc/EA1D43981D5C9A1C4AAEA9C23BB1D4FA126BA9BC7020A25E0AE4AA841EA25DC5,436921638653383,uosmo,684167
4712826,CA9B72732ED83F0FEC251B96765CCFD1F097E1CBB3AAA22A00C5B5AEB8AF9752,0,500000,157789,2022-06-08T02:23:40Z,/osmosis.gamm.v1beta1.MsgJoinPool,604,osmo1q9xh7eyt3c5k69srthh5av5v4fmhwdr0g77cxx,82161379309698,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,17226072,uosmo,487119
4712828,FB669FC7B7C6F6983778E693C64DFF740D9A4C8F616BC07C6884E80D2A868934,0,130000,98778,2022-06-08T02:23:53Z,/osmosis.gamm.v1beta1.MsgJoinPool,605,osmo1xagvnjh07hxnv05a2gd60av6kjmvlncjlqs92c,7930698446091320666775,ibc/B9E0A1A524E98BB407D3CED8720EFEFD186002F90C1B1B7964811DD0CCC12228,44772084565,uosmo,1836691
4712828,5266C27E91CDFB1404189E8AAB2DEBE075E244D90FE1DBBA85287379C0BC40BD,0,300000,233536,2022-06-08T02:23:53Z,/osmosis.gamm.v1beta1.MsgExitPool,712,osmo1yglld3aary7lnrrn2dz7la84kmnmen4kpsxzay,321257030775551068235,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,8217999,uosmo,2197276529
4712831,3F9AA06A6E115BF578B5E216CAE9BC88055968659EA7F760484B54DF16A3A8CD,0,350000,169061,2022-06-08T02:24:12Z,/osmosis.gamm.v1beta1.MsgJoinPool,722,osmo1wt79k7kgtnepfph6c94ugsazpl0fg8mul45elk,161486954722395145572,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,18708936021238094120,uosmo,30539682
4712833,1E7477895561695920E46E95798A9F53827F31AE6E88874569E4CB5E443252D6,0,500000,162329,2022-06-08T02:24:24Z,/osmosis.gamm.v1beta1.MsgJoinPool,712,osmo1tmz2udgyp33tsgdlwkqpm4x350fgm96aydvnrt,283191302258078517,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,7612,uosmo,2035703
4712833,096CDD2808C64CB9D5E3AD5B96D0B8544E10990A42696D36693A680D83001004,0,595792,545048,2022-06-08T02:24:24Z,/osmosis.gamm.v1beta1.MsgExitPool,712,osmo1yglld3aary7lnrrn2dz7la84kmnmen4kpsxzay,481701127595867357198,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,12318965,uosmo,3293768216
4712836,2DED4F3A20657A7F0DA4B4278B7D8557D5DF8F65CB4B01D52102E08F084F53B1,0,140000,122787,2022-06-08T02:24:42Z,/osmosis.gamm.v1beta1.MsgJoinPool,497,osmo1y8wgseujtad9q30qslztj7ue75pq8a8ky5ec83,1440572432023912658,ibc/46B44899322F3CD854D2D46DEEF881958467CDD4B3B10086DA49296BBED94BED,1395918,uosmo,4512918
4712836,4D8D47E64F4497924129C663BEDD18D0E0B5E34841AAA0866C8578831E55F068,0,250000,101505,2022-06-08T02:24:42Z,/osmosis.gamm.v1beta1.MsgExitPool,561,osmo1cww8ylq7ge7ps8776qvugasd6yks3c7u6wqyht,52349051312154575092,ibc/0EF15DF2F02480ADE0BB6E85D9EBB5DAEA2836D3860E9F97F9AADE4F57A31AA0,18822767641,uosmo,799859
