block,code,msg_type,sender,pool_id,share_out,denom_1,amount_1,denom_2,amount_2
4712596,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,1,666546216956821903411664,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,5842000000,uosmo,47379974029
4712604,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo19y46szjrlerd2ccsqzz6jc795qs4m3u4wztf5y,1,18272362857662977356,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,160046,uosmo,1297983
4712605,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1q7hl5rd4l7nwmt73y3hvqjv6hawyl60r2av2ax,601,38378974371329837,ibc/EA3E1640F9B1532AB129A571203A0B9F789A7F14BB66E350DCBFA18E1A1931F0,1863669,uosmo,556203
4712610,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,1,498950538367692642656901,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,4367439197,uosmo,35470978591
4712616,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,1,748126217391797719176011,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,6546204710,uosmo,53162910702
4712618,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1jqqretpn6unt6pzut8xxu5ytfnx3l58w0ljk9h,722,17223822517200341723,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,1935069098184598112,uosmo,3193631
4712632,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,1,560080140350464610010602,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,4893503706,uosmo,39806663703
4712634,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1tmz2udgyp33tsgdlwkqpm4x350fgm96aydvnrt,678,170720620178096475,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,582600,uosmo,505431
4712642,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo15gznrtnnjgalwpcms9gk323fafvlvuqjdgnf6f,712,466101095005744211,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,8048,uosmo,2172753
4712651,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,1,418145204231476435544516,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,3650000000,uosmo,29717174063
4712652,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo12c34ueuzagjduz5cn4m683kwlt5kq8d2g0a9qt,712,879673929847511607,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,15188,uosmo,4100659
4712660,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,1,626843519460440474982224,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,5470011839,uosmo,44534237884
4712661,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1l5nf5vws4h2w8zx9k6xnrwzzlp8e9zjxet9j9w,712,19750333337617695124,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,340980,uosmo,92067507
4712662,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1j2sd360k64vg9p6adc9mlhaayywtttxs3hg4x9,712,17951351243271778358,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,309918,uosmo,83680537
4712674,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1nj9z03zyaetysmp2gh4ehyh90r9gu7fzsvampq,678,1163865285372192073,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,3973730,uosmo,3444036
4712682,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1a5fdjkm0gyyq4p88uuxadk49xe79dj2gwc4vgk,678,27383878080795575519,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,93494416,uosmo,81033603
4712695,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1q8v5vutp5x6jej33qfdjqd5xjmls65r93yzxw9,611,37774392717378435470,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2048480,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,585503153
4712703,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,1,469291089319674011583125,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,4090027492,uosmo,33345867486
4712709,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo18wjm7rwth43et04yf66srg5salqpgncshuleas,1,845506939208247193,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,7367,uosmo,60045
4712714,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,1,704116871344359613118305,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,6135002211,uosmo,50008291341
4712715,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo14wfdtc0pjznad8t2fqrjyxpymycp9kkft5kavf,722,370665372242657146327,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,27917279732049566567,uosmo,45596980
4712715,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo178rudcp6h8kslyn9axsja0gdyxrppv43stes4q,722,4314185098535736364,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,324903514744967731,uosmo,530662
4712718,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1wcnj55flkwylm5fvvkfxns23s9jpy5fc237trj,611,82065411458238191382,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,4450498,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,1271948572
4712723,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo17newevzrcmwfu89n4w8fu0ywyn5fs8dqm3vhs4,1,568516249735730708504,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,4950000,uosmo,40349886
4712727,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1w6n8wg0se2alsdru6ttp7lwmrkspvh7mk0ysxd,704,291221142274193952,ibc/EA1D43981D5C9A1C4AAEA9C23BB1D4FA126BA9BC7020A25E0AE4AA841EA25DC5,2182889075614180,uosmo,3453041
4712732,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1za34x4r5fq8jmuk6gvsufx5pt5vz2hltgtxnpz,704,3198445599223326184,ibc/EA1D43981D5C9A1C4AAEA9C23BB1D4FA126BA9BC7020A25E0AE4AA841EA25DC5,23974399327495299,uosmo,37924320
4712736,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,1,527000302619925787356765,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,4585021866,uosmo,37437559616
4712744,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,1,789957746519768145853922,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,6870014532,uosmo,56094709084
4712744,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1l5nf5vws4h2w8zx9k6xnrwzzlp8e9zjxet9j9w,678,29286939461634880562,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,99998968,uosmo,86658460
4712750,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,1,1183934137911996641170545,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,10290219400,uosmo,84017604173
4712756,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1w7j2v5ap4gam3592kz0j8l6y42xh0ne50zay5l,712,2355042572497415556,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,40657,uosmo,10978290
4712756,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1205d6suxd28uz6jwjst7957kjnrjxh4qqq4t7a,553,45135077694508657412925735,ibc/9989AD6CCA39D1131523DB0617B50F6442081162294B4795E26746292467B525,3698061550,uosmo,8042
4712771,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1hq8tlgq0kqz9e56532zghdhz7g8gtjymdltqer,678,8786098733291731828,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,29954079,uosmo,26037114
4712775,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,1,885740776852555687956347,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,7685095911,uosmo,62834433966
4712782,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1hq8tlgq0kqz9e56532zghdhz7g8gtjymdltqer,678,13202366377655891749,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,45010790,uosmo,39123960
4712789,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1hq8tlgq0kqz9e56532zghdhz7g8gtjymdltqer,678,19796929095104356043,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,67474352,uosmo,58682963
4712790,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,1,663373239633532337761032,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,5747001105,uosmo,47057628335
4712795,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1hq8tlgq0kqz9e56532zghdhz7g8gtjymdltqer,678,29685478386628872983,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,101177429,uosmo,87994960
4712802,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1jdh7eeyaar0tyask0r6w2228uh5wrd0pxtcfwr,678,6747106953126032298,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,22968410,uosmo,20024210
4712802,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1hq8tlgq0kqz9e56532zghdhz7g8gtjymdltqer,678,44459480825834605573,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,151348352,uosmo,131947801
4712803,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,1,496176624241890065130629,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,4295037597,uosmo,35184636746
4712807,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1ew4ezkyx96zwey29s37qpzsv9pg3fjnmr82xd6,678,4620564336886051931,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,15729142,uosmo,13712958
4712809,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1hq8tlgq0kqz9e56532zghdhz7g8gtjymdltqer,678,66666976317425546172,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,226944743,uosmo,197855469
4712811,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo14hvjc5cs3g0vlt94zhdql9ja9gmacsjcau9svg,601,79918478260942492,ibc/EA3E1640F9B1532AB129A571203A0B9F789A7F14BB66E350DCBFA18E1A1931F0,3872568,uosmo,1160681
4712813,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1jdh7eeyaar0tyask0r6w2228uh5wrd0pxtcfwr,678,14688055426517344140,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,49999988,uosmo,43591122
4712819,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1hq8tlgq0kqz9e56532zghdhz7g8gtjymdltqer,678,99966581332360793753,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,340298200,uosmo,296680719
4712820,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1jdh7eeyaar0tyask0r6w2228uh5wrd0pxtcfwr,2,98729344841640765753268,uion,200000,uosmo,40292948
4712823,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo13uscwym07zp2vtcuv62hwvuffxe6nxu5mw8e92,3,3386504981020321851,ibc/1480B8FD20AD5FCAE81EA87584D269547DD4D436843C1D20F15E00EB64743EF4,73575,uosmo,22545
4712829,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1jdh7eeyaar0tyask0r6w2228uh5wrd0pxtcfwr,678,57291441642749978931,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,194916762,uosmo,170121708
4712830,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1y6urn3hs08gav8ymzz79kfnx2awz9hwxaywd83,9,1999911670747240108711,ibc/E6931F78057F7CC5DA0FD6CEF82FF39373A6E0452BF1FD76910B93292CF356C1,1142036010,uosmo,1775536
4712832,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1adtxg4klr2z65zqnxwxv66k5wel7mljutaq6mt,729,9340655607712803,ibc/2716E3F2E146664BEFA9217F1A03BFCEDBCD5178B3C71CACB1A0D7584451D219,1500049,uosmo,25094
4712833,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1hq8tlgq0kqz9e56532zghdhz7g8gtjymdltqer,678,149793445836301649721,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,509624360,uosmo,444795913
4712833,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1awvr6yq3v5v4z625elhphet4yj20954huct8az,678,148360740231191502264,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,504741552,uosmo,440534238
4712835,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,1,371610983155898510715016,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,3215000000,uosmo,26342901974
4712836,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1adtxg4klr2z65zqnxwxv66k5wel7mljutaq6mt,662,1626756938815968377,ibc/41999DF04D9441DAC0DF5D8291DF4333FBCBA810FFD63FDCE34FDF41EF37B6F7,137357710858,uosmo,1140464
4712838,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1n24v7sn7zuwrxdnc67udu8gprsaw8ewjrftgp3,722,65162259261534197129,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,4923122738716519283,uosmo,7989753
4712839,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1hq8tlgq0kqz9e56532zghdhz7g8gtjymdltqer,678,224629626017366517624,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,764197852,uosmo,667000000
4712839,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,1,557288378439647848323237,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,4820094525,uosmo,39493095665
4712842,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1adtxg4klr2z65zqnxwxv66k5wel7mljutaq6mt,701,2402800492014246970,ibc/67C89B8B0A70C08F093C909A4DD996DD10E0494C87E28FD9A551697BF173D4CA,238673654,uosmo,15002
4712844,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1jdh7eeyaar0tyask0r6w2228uh5wrd0pxtcfwr,704,4284086049627434958,ibc/EA1D43981D5C9A1C4AAEA9C23BB1D4FA126BA9BC7020A25E0AE4AA841EA25DC5,32014949074097898,uosmo,50951140
4712844,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1tkex2dk49l8xncsra03x536yhqpa0gja9vczu0,601,12685270477533202,ibc/EA3E1640F9B1532AB129A571203A0B9F789A7F14BB66E350DCBFA18E1A1931F0,614684,uosmo,184232
4712844,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,1,835118903137172027550381,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,7220036093,uosmo,59155924278
4712846,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1hq8tlgq0kqz9e56532zghdhz7g8gtjymdltqer,678,336808371058664395309,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,1145891133,uosmo,1000000000
4712848,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1adtxg4klr2z65zqnxwxv66k5wel7mljutaq6mt,690,1444441479218798829,ibc/CBA34207E969623D95D057D9B11B0C8B32B89A71F170577D982FDDE623813FFC,1500000,uosmo,126146
4712849,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1ex7v2j98m0lxr5h6ecdmky9tvxep4fah4hkuzt,604,3939925299773497,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,535713272,uosmo,15252480
4712851,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo16jx06e73tt4daypk9ec5mlu8v924qaf3uehpcx,601,39102552177961202,ibc/EA3E1640F9B1532AB129A571203A0B9F789A7F14BB66E350DCBFA18E1A1931F0,1894770,uosmo,567899
4712852,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1jdh7eeyaar0tyask0r6w2228uh5wrd0pxtcfwr,678,73484735132735422359,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,250010473,uosmo,218160771
4712853,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1hq8tlgq0kqz9e56532zghdhz7g8gtjymdltqer,678,504894281378515978425,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,1717753782,uosmo,1498926829
4712854,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo15xq28alrsk6plt4dp7ag7pjvtyangmx6jtyg4c,578,1054218164615670019,ibc/B547DC9B897E7C3AA5B824696110B8E3D2C31E3ED3F02FF363DCBAD82457E07E,432052300,ibc/BE1BB42D4BE3C30D50B68D7C41DB4DFCE9678E8EF8C539F6E6A9345048894FCC,3911580061
4712857,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1lp2zgsufem4y52needwx0zvjggl80njk3efzuw,641,2046335305523784289,ibc/67795E528DF67C5606FC20F824EA39A6EF55BA133F4DC79C90A8C47A0901E17C,809566,uosmo,21595
4712858,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1adtxg4klr2z65zqnxwxv66k5wel7mljutaq6mt,3,46216274321328911815,ibc/1480B8FD20AD5FCAE81EA87584D269547DD4D436843C1D20F15E00EB64743EF4,1003192,uosmo,307950
4712859,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1jdh7eeyaar0tyask0r6w2228uh5wrd0pxtcfwr,678,117578316609371397471,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,400000027,uosmo,349043442
4712861,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1hq8tlgq0kqz9e56532zghdhz7g8gtjymdltqer,678,757249283044190631208,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,2576149499,uosmo,2247970695
4712861,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,1,1252132115926013145324840,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,10820022829,uosmo,88623963098
4712865,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1adtxg4klr2z65zqnxwxv66k5wel7mljutaq6mt,606,21590123722380701100343,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,633418,ibc/B9E0A1A524E98BB407D3CED8720EFEFD186002F90C1B1B7964811DD0CCC12228,124411558351
4712867,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1jdh7eeyaar0tyask0r6w2228uh5wrd0pxtcfwr,678,176469395468529419302,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,600028764,uosmo,524044350
4712868,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1hq8tlgq0kqz9e56532zghdhz7g8gtjymdltqer,678,1135430469195184593102,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,3860667650,uosmo,3371773469
4712874,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1jdh7eeyaar0tyask0r6w2228uh5wrd0pxtcfwr,678,264729866575388527528,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,900000001,uosmo,786028842
4712874,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1adtxg4klr2z65zqnxwxv66k5wel7mljutaq6mt,611,4240956245171801574,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,230013,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,65721544
4712874,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo13uscwym07zp2vtcuv62hwvuffxe6nxu5mw8e92,678,321819200111366054,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,1094049,uosmo,955504
4712874,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1hq8tlgq0kqz9e56532zghdhz7g8gtjymdltqer,678,1702448301719613514447,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,5787783666,uosmo,5054849881
4712875,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1h4fmw5699sy4lz49lm8uev2hfwse4z8n2ud5hs,9,3280019036059056211313,ibc/E6931F78057F7CC5DA0FD6CEF82FF39373A6E0452BF1FD76910B93292CF356C1,1873028788,uosmo,2912028
4712875,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1j0psv87p6uet72d76cwu0cz9swz3u23uy92du2,601,229155409063933062,ibc/EA3E1640F9B1532AB129A571203A0B9F789A7F14BB66E350DCBFA18E1A1931F0,11104017,uosmo,3328104
4712879,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,1,1875961375669693002493840,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,16199994772,uosmo,132608355237
4712880,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1adtxg4klr2z65zqnxwxv66k5wel7mljutaq6mt,597,1264133971083340588,ibc/FE2CD1E6828EC0FAB8AF39BAC45BC25B965BA67CCBC50C13A14BD610B0D1E2C4,8826719,uosmo,177338
4712881,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1jdh7eeyaar0tyask0r6w2228uh5wrd0pxtcfwr,678,382469195490186670838,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,1300000859,uosmo,1135363493
4712882,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1hq8tlgq0kqz9e56532zghdhz7g8gtjymdltqer,678,2552960117774496291601,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,8677412905,uosmo,7578470248
4712887,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1adtxg4klr2z65zqnxwxv66k5wel7mljutaq6mt,573,2900303702104493,ibc/4E5444C35610CC76FC94E7F7886B93121175C28262DDFDDE6F84E82BF2425452,4016340,uosmo,59119
4712888,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1hq8tlgq0kqz9e56532zghdhz7g8gtjymdltqer,678,3827846211680256067912,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,13006814600,uosmo,11360420896
4712892,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1jdh7eeyaar0tyask0r6w2228uh5wrd0pxtcfwr,678,588826963402612422112,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,1999993070,uosmo,1746539521
4712893,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1adtxg4klr2z65zqnxwxv66k5wel7mljutaq6mt,602,2102122584360387,ibc/7A08C6F11EF0F59EB841B9F788A87EC9F2361C7D9703157EC13D940DC53031FA,619957120,uosmo,21924
4712895,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1tmgt32leqlz2hvwjwzpj6dvgk3vtksyxx0tpxv,678,1443031445996252674,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,4895083,uosmo,4285064
4712898,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1hq8tlgq0kqz9e56532zghdhz7g8gtjymdltqer,678,5733329500589210979543,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,19454181071,uosmo,17023949449
4712899,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1adtxg4klr2z65zqnxwxv66k5wel7mljutaq6mt,601,15571011120145688,ibc/EA3E1640F9B1532AB129A571203A0B9F789A7F14BB66E350DCBFA18E1A1931F0,753900,uosmo,226327
4712902,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1a5fdjkm0gyyq4p88uuxadk49xe79dj2gwc4vgk,678,163971491740330743464,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,555992546,uosmo,486495931
4712904,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo13t4fs279dq0ne2lk7juyxfhfsnz9gsfw73f5tu,1,847572066910722103986,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,7287910,uosmo,59948721
4712904,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1hq8tlgq0kqz9e56532zghdhz7g8gtjymdltqer,678,8596338205273221355181,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,29152470881,uosmo,25508540625
4712907,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1adtxg4klr2z65zqnxwxv66k5wel7mljutaq6mt,9,101568045760709899865,ibc/E6931F78057F7CC5DA0FD6CEF82FF39373A6E0452BF1FD76910B93292CF356C1,57985276,uosmo,90196
